row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,numPlayers,text,playerId,target,role,countCorrect,speaker,submitted,spellchecked,is.chitchat
3py5niEd2RjufSaXm,55,"nsagek6et3RHNewRo,AgAjKh6EFr2DhQMQp",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,7,4,55,5,facing the right direction.,JM2nN7TzGszC7mzFW,/experiment/tangram_B.png,speaker,0,JM2nN7TzGszC7mzFW,TRUE,facing the right direction.,FALSE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,"Just FYI everyone, 45 minutes left on my Prolific timer. Anyone else?",v8haCFX6kkzkXMPZp,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,40 mins,83cEvtZZsrgEiWc8j,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,same,prjTKXpc3f6E8smZ9,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,40 yeah,wsaK62wbXZn7Hooou,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,Facing the right. Hands lifted to chest level. Kneeling but knees not on the ground.,JM2nN7TzGszC7mzFW,/experiment/tangram_L.png,speaker,3,JM2nN7TzGszC7mzFW,TRUE,Facing the right. Hands lifted to chest level. Kneeling but knees not on the ground.,FALSE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,we only have 15 more rounds total tho,prjTKXpc3f6E8smZ9,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,yay!,v8haCFX6kkzkXMPZp,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,so about the figure?,prjTKXpc3f6E8smZ9,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,so about the figure?,FALSE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,The figure is facing the right.,JM2nN7TzGszC7mzFW,/experiment/tangram_L.png,speaker,3,JM2nN7TzGszC7mzFW,TRUE,The figure is facing the right.,FALSE
SAsPf927cNfHjKroB,56,"bDxpKAHWEtornfF6a,uBcfeoAsjqqdcES3E",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,4,56,5,"Toes not pointing up in back, right?",v8haCFX6kkzkXMPZp,/experiment/tangram_L.png,listener,3,JM2nN7TzGszC7mzFW,TRUE,"Toes not pointing up in back, right?",FALSE
8ZG8tTLvMYvbqfKDr,57,"oKp3TfYL3sN6qLzCp,6RKrYSvcfWDxqDCwZ",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,9,4,57,5,Figure kneeling. Facing the right. With toes pointing up.,JM2nN7TzGszC7mzFW,/experiment/tangram_K.png,speaker,4,JM2nN7TzGszC7mzFW,TRUE,Figure kneeling. Facing the right. With toes pointing up.,FALSE
8ZG8tTLvMYvbqfKDr,57,"oKp3TfYL3sN6qLzCp,6RKrYSvcfWDxqDCwZ",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,9,4,57,5,OK,v8haCFX6kkzkXMPZp,/experiment/tangram_K.png,listener,4,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
dwQEG5kzfWRk2cBbL,58,"KQtko5wm5AbtNH2TF,oHGX6gE7TMwKeJaCg",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,10,4,58,5,Figure looks like a person climbing a mountain with one hand and the other visible.,JM2nN7TzGszC7mzFW,/experiment/tangram_J.png,speaker,2,JM2nN7TzGszC7mzFW,TRUE,Figure looks like a person climbing a mountain with one hand and the other visible.,FALSE
dwQEG5kzfWRk2cBbL,58,"KQtko5wm5AbtNH2TF,oHGX6gE7TMwKeJaCg",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,10,4,58,5,facing left or right?,v8haCFX6kkzkXMPZp,/experiment/tangram_J.png,listener,2,JM2nN7TzGszC7mzFW,TRUE,facing left or right?,FALSE
dwQEG5kzfWRk2cBbL,58,"KQtko5wm5AbtNH2TF,oHGX6gE7TMwKeJaCg",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,10,4,58,5,And a toe visible. Facing the right.,JM2nN7TzGszC7mzFW,/experiment/tangram_J.png,speaker,2,JM2nN7TzGszC7mzFW,TRUE,And a toe visible. Facing the right.,FALSE
dwQEG5kzfWRk2cBbL,58,"KQtko5wm5AbtNH2TF,oHGX6gE7TMwKeJaCg",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,10,4,58,5,The left side of it  is straight.,JM2nN7TzGszC7mzFW,/experiment/tangram_J.png,speaker,2,JM2nN7TzGszC7mzFW,TRUE,The left side of it  is straight.,FALSE
dBsEzbLcHncB7RMvp,59,"Y924NG3G5jxkmh7zt,iXf6dLzYMbD22nQL7",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,4,59,5,LOOKS LIKE A PRIEST.,JM2nN7TzGszC7mzFW,/experiment/tangram_D.png,speaker,4,JM2nN7TzGszC7mzFW,TRUE,LOOKS LIKE A PRIEST.,FALSE
dBsEzbLcHncB7RMvp,59,"Y924NG3G5jxkmh7zt,iXf6dLzYMbD22nQL7",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,4,59,5,OR A GRADUATE.,JM2nN7TzGszC7mzFW,/experiment/tangram_D.png,speaker,4,JM2nN7TzGszC7mzFW,TRUE,OR A GRADUATE.,FALSE
dBsEzbLcHncB7RMvp,59,"Y924NG3G5jxkmh7zt,iXf6dLzYMbD22nQL7",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,4,59,5,standing sitting or kneeling,prjTKXpc3f6E8smZ9,/experiment/tangram_D.png,listener,4,JM2nN7TzGszC7mzFW,TRUE,standing sitting or kneeling,FALSE
dBsEzbLcHncB7RMvp,59,"Y924NG3G5jxkmh7zt,iXf6dLzYMbD22nQL7",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,4,59,5,STANDING.... FACING THE LEFT.,JM2nN7TzGszC7mzFW,/experiment/tangram_D.png,speaker,4,JM2nN7TzGszC7mzFW,TRUE,STANDING.... FACING THE LEFT.,FALSE
dBsEzbLcHncB7RMvp,59,"Y924NG3G5jxkmh7zt,iXf6dLzYMbD22nQL7",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,4,59,5,ok,83cEvtZZsrgEiWc8j,/experiment/tangram_D.png,listener,4,JM2nN7TzGszC7mzFW,TRUE,NA,TRUE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,Figure?,JM2nN7TzGszC7mzFW,/experiment/tangram_B.png,listener,1,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,?,v8haCFX6kkzkXMPZp,/experiment/tangram_B.png,listener,1,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,Zuda?,JM2nN7TzGszC7mzFW,/experiment/tangram_B.png,listener,1,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,it's a new speaker everyone look and see if your the speaker,prjTKXpc3f6E8smZ9,/experiment/tangram_B.png,listener,1,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,"Both arms out, kneeling down",wsaK62wbXZn7Hooou,/experiment/tangram_B.png,speaker,1,wsaK62wbXZn7Hooou,TRUE,"Both arms out, kneeling down",FALSE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,sorry my bad,wsaK62wbXZn7Hooou,/experiment/tangram_B.png,speaker,1,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,all good which direction,prjTKXpc3f6E8smZ9,/experiment/tangram_B.png,listener,1,wsaK62wbXZn7Hooou,TRUE,all good which direction,FALSE
JDxj5BwGFeiEbidrQ,60,"NvdkKCD89SM2gjc63,uijhTfWaDfmotPjo4",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,0,5,60,5,"facing the right, both arms horizontal and kinda upwards, toes visible",wsaK62wbXZn7Hooou,/experiment/tangram_B.png,speaker,1,wsaK62wbXZn7Hooou,TRUE,"facing the right, both arms horizontal and kinda upwards, toes visible",FALSE
L29HRTFyTESpXrhPi,61,"PRcdxD6638EnE2PXt,uJbvihCQM8HRhsb97",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,1,5,61,5,"skating figure on one leg, facing LEFT",wsaK62wbXZn7Hooou,/experiment/tangram_I.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"skating figure on one leg, facing LEFT",FALSE
8TMjPBRv68AnFhpTz,62,"pK6Ph8dgJjGLJ5SB4,DSvDrS8uaywc6CpTw",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,2,5,62,5,"facing RIGHT, chunky leg on the left and on the floor, arms extended to right side",wsaK62wbXZn7Hooou,/experiment/tangram_G.png,speaker,1,wsaK62wbXZn7Hooou,TRUE,"facing RIGHT, chunky leg on the left and on the floor, arms extended to right side",FALSE
xiirQCb6PANXgx6dj,63,"S6LhS8rRoJ2hLbGsd,iBhSbpxSR5xC9gMTA",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,3,5,63,5,"black figure no arms or legs, sitting with head only visible",wsaK62wbXZn7Hooou,/experiment/tangram_H.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"black figure no arms or legs, sitting with head only visible",FALSE
hvEpJEfEdkfJ5oYe5,64,"EXr4StTXjeaY4pB8R,78pkgqkn9Yq8j6gQW",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,4,5,64,5,"RIGHT side, arms out, toes up, kneeling on floor with sharp shoulder blades",wsaK62wbXZn7Hooou,/experiment/tangram_K.png,speaker,3,wsaK62wbXZn7Hooou,TRUE,"RIGHT side, arms out, toes up, kneeling on floor with sharp shoulder blades",FALSE
ccNEa9YMvyCdBTnz9,65,"bWdLpgr9JRwve6CCb,yb8QJcAqS5cEsCyoq",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,5,5,65,5,"chunky block figure, straight on the left, with arm extended on right side, could be a weird shaped candle",wsaK62wbXZn7Hooou,/experiment/tangram_J.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"chunky block figure, straight on the left, with arm extended on right side, could be a weird shaped candle",FALSE
ccNEa9YMvyCdBTnz9,65,"bWdLpgr9JRwve6CCb,yb8QJcAqS5cEsCyoq",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,5,5,65,5,ok,83cEvtZZsrgEiWc8j,/experiment/tangram_J.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
fv8rCCPBNdCHufuM5,66,"YteY4yTk3MJ4WRmYw,RmwxqWa5BKNTWDEkC",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,6,5,66,5,"walking t-shirt, looks like someone kicking a football facing the LEFT",wsaK62wbXZn7Hooou,/experiment/tangram_A.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"walking t-shirt, looks like someone kicking a football facing the LEFT",FALSE
fv8rCCPBNdCHufuM5,66,"YteY4yTk3MJ4WRmYw,RmwxqWa5BKNTWDEkC",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,6,5,66,5,ok,83cEvtZZsrgEiWc8j,/experiment/tangram_A.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
YdHSg3v7RWf3AhvNw,67,"KBaFC3Y3HYGhJ4Xb8,FPQ8Lz3DAvHydsqDp",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,7,5,67,5,"facing LEFT, sat down, knees up, head down, no arms visible",wsaK62wbXZn7Hooou,/experiment/tangram_F.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"facing LEFT, sat down, knees up, head down, no arms visible",FALSE
YdHSg3v7RWf3AhvNw,67,"KBaFC3Y3HYGhJ4Xb8,FPQ8Lz3DAvHydsqDp",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,7,5,67,5,OK,JM2nN7TzGszC7mzFW,/experiment/tangram_F.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
QmjYD43LDmjGmTY3w,68,"igXBLY2qMC8WiM9zd,6h7MQvD6Zg9x8BQQs",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,5,68,5,"both arms up in the air, looks like cheering, leaning towards left, no legs",wsaK62wbXZn7Hooou,/experiment/tangram_C.png,speaker,3,wsaK62wbXZn7Hooou,TRUE,"both arms up in the air, looks like cheering, leaning towards left, no legs",FALSE
QmjYD43LDmjGmTY3w,68,"igXBLY2qMC8WiM9zd,6h7MQvD6Zg9x8BQQs",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,8,5,68,5,cool,83cEvtZZsrgEiWc8j,/experiment/tangram_C.png,listener,3,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
vpicc3yskbYgx8R7t,69,"NWa9kz2iYXdjWzgdh,3kRsLreRsYBrqprLt",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,9,5,69,5,"holy figure, holding out plate or hands, standing with straight back, facing the LEFT",wsaK62wbXZn7Hooou,/experiment/tangram_D.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"holy figure, holding out plate or hands, standing with straight back, facing the LEFT",FALSE
oEP6iPq6QYZCLLjQA,70,"EZQQnzeT8LTWgpe3F,KL672CY6xecjj9njc",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,10,5,70,5,"2 triangles on top of head, sat down, facing RIGHT, animal like figure",wsaK62wbXZn7Hooou,/experiment/tangram_E.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"2 triangles on top of head, sat down, facing RIGHT, animal like figure",FALSE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,We're getting towards the end. It was nice playing with you all!,v8haCFX6kkzkXMPZp,/experiment/tangram_L.png,listener,4,wsaK62wbXZn7Hooou,TRUE,We're getting towards the end. It was nice playing with you all!,FALSE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,last one!,prjTKXpc3f6E8smZ9,/experiment/tangram_L.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,likewise,prjTKXpc3f6E8smZ9,/experiment/tangram_L.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,LAST ONE. YAY,JM2nN7TzGszC7mzFW,/experiment/tangram_L.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,thanks all,83cEvtZZsrgEiWc8j,/experiment/tangram_L.png,listener,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,"facing RIGHT, bent knees, hunched back, arms out to right holding a plate or extended horizontally",wsaK62wbXZn7Hooou,/experiment/tangram_L.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,"facing RIGHT, bent knees, hunched back, arms out to right holding a plate or extended horizontally",FALSE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,yes thanks :),wsaK62wbXZn7Hooou,/experiment/tangram_L.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,NA,TRUE
AT9DPppJ2xJ7LZc6N,71,"8Bnx44j7a3vX8Zhwk,AihuxMuxqfAmDqmRf",BKYrTo9oGnATdFhpC,2021-07-22T22:43:03Z,11,5,71,5,no toes flicked up,wsaK62wbXZn7Hooou,/experiment/tangram_L.png,speaker,4,wsaK62wbXZn7Hooou,TRUE,no toes flicked up,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,Speaker?,qr7gaFjk6Syas3cvF,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,right angle in bottom left.,7AZySFYHDEWpCjAF5,/experiment/tangram_K.png,speaker,2,7AZySFYHDEWpCjAF5,TRUE,right angle in bottom left.,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,looks like person kneeling,7AZySFYHDEWpCjAF5,/experiment/tangram_K.png,speaker,2,7AZySFYHDEWpCjAF5,TRUE,looks like person kneeling,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,everyone sees pictures in a different place,cP4onKgLecFRppTcr,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,everyone sees pictures in a different place,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,there is more than one kneeler,cP4onKgLecFRppTcr,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,there is more than one kneeler,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,person kneeling with hands out?,qr7gaFjk6Syas3cvF,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,person kneeling with hands out?,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,Give a proper discription,8CFyHNThXrn9Zg6Zv,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,what shape is the head?,jgZR36oMrDY4ZLGY5,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,what shape is the head?,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,diamond?,jgZR36oMrDY4ZLGY5,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,diamond?,FALSE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,yes Zudu,7AZySFYHDEWpCjAF5,/experiment/tangram_K.png,speaker,2,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,I have it I think,cP4onKgLecFRppTcr,/experiment/tangram_K.png,listener,2,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
4Z3EE9qeshsfDE9qo,0,"XgYdcqvDjJLQCMpC7,75GxLy9FL832WySCm",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,0,0,0,5,head is diamond,7AZySFYHDEWpCjAF5,/experiment/tangram_K.png,speaker,2,7AZySFYHDEWpCjAF5,TRUE,head is diamond,FALSE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Please be descriptive,qr7gaFjk6Syas3cvF,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Repi?,qr7gaFjk6Syas3cvF,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Be very discriptive please,8CFyHNThXrn9Zg6Zv,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,right angle on bottom right,7AZySFYHDEWpCjAF5,/experiment/tangram_B.png,speaker,1,7AZySFYHDEWpCjAF5,TRUE,right angle on bottom right,FALSE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Our positions are different!!,qr7gaFjk6Syas3cvF,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Right angle on bottom right not a proper discription,8CFyHNThXrn9Zg6Zv,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Time is going,qr7gaFjk6Syas3cvF,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,Zuda is right our positions are not thesame please give a proper discription,8CFyHNThXrn9Zg6Zv,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,they mean right angle on the bottom right of the body,jgZR36oMrDY4ZLGY5,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,they mean right angle on the bottom right of the body,FALSE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,triangle on bottom left,7AZySFYHDEWpCjAF5,/experiment/tangram_B.png,speaker,1,7AZySFYHDEWpCjAF5,TRUE,triangle on bottom left,FALSE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,More info,qr7gaFjk6Syas3cvF,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,NA,TRUE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,standung like a candle?,jgZR36oMrDY4ZLGY5,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,standing like a candle?,FALSE
Nh7FtxTkHCDexxdtw,1,"3mswpPjowauyeozN9,oy8kBTT4cCuGNETtX",wH7gEWZR5cjTS8K4s,2021-07-22T22:44:29Z,1,0,1,5,or like a priest?,jgZR36oMrDY4ZLGY5,/experiment/tangram_B.png,listener,1,7AZySFYHDEWpCjAF5,TRUE,or like a priest?,FALSE
