_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.tangramURLs,data.roleList,data.name,data.avatar,data.nameColor,data.bonus,data.role,data.clicked,data.timeClick,data.exitTimeoutId,data.exited
o23Rjx6ks5kpZdni3,,2021-05-07T17:03:56Z,,,ExitSurvey,2021-05-07T18:10:27Z,finished,,,,2021-05-07T16:56:36Z,"/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_D.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_L.png,/experiment/tangram_B.png,/experiment/tangram_K.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.7600000000000016,listener,/experiment/tangram_F.png,13882,,
N7axvTpWzvFpBcZ4n,,,,,,2021-05-07T17:18:15Z,gameLobbyTimedOut,,2021-05-07T18:53:42Z,gameLobbyTimedOut,2021-05-07T16:57:11Z,,,,,,,,,,,
pWEXQYp87D2D82Dhc,,2021-05-07T17:12:02Z,,,,2021-05-07T17:12:24Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T16:57:20Z,"/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_K.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0,speaker,false,false,11702,true
ZSJRRSWgRuDYrecpL,,2021-05-07T17:06:28Z,,,ExitSurvey,2021-05-07T18:24:58Z,finished,,,,2021-05-07T16:57:36Z,"/experiment/tangram_D.png,/experiment/tangram_L.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_B.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.5000000000000013,speaker,false,false,,
hCXwjF2QJB3sySMwp,,2021-05-07T17:07:24Z,,,ExitSurvey,2021-05-07T18:24:58Z,finished,,,,2021-05-07T16:57:51Z,"/experiment/tangram_I.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_J.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.5000000000000013,listener,/experiment/tangram_F.png,7955,,
767xsM3Kia6b8ANvq,,2021-05-07T17:04:58Z,,,ExitSurvey,2021-05-07T18:10:27Z,finished,,,,2021-05-07T16:58:53Z,"/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_K.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_B.png,/experiment/tangram_J.png,/experiment/tangram_L.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.7800000000000016,listener,/experiment/tangram_F.png,13450,,
FQQrSsuYhM8jdKhTz,,2021-05-07T17:02:30Z,,,ExitSurvey,2021-05-07T17:59:15Z,finished,,,,2021-05-07T16:59:11Z,"/experiment/tangram_H.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_I.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.6600000000000015,speaker,false,false,,
RrcJP4o5vAGuWnEip,,2021-05-07T17:07:52Z,,,,2021-05-07T17:12:24Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T16:59:41Z,"/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_F.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_A.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,0,listener,false,false,7989,true
eHpsMXG8wcabcn9Mp,,2021-05-07T17:05:18Z,,,ExitSurvey,2021-05-07T18:10:27Z,finished,,,,2021-05-07T16:59:43Z,"/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_G.png,/experiment/tangram_D.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_L.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6800000000000015,speaker,false,false,,
5Z84RxNyiQvR4MDQB,,2021-05-07T17:06:17Z,,,ExitSurvey,2021-05-07T18:24:58Z,finished,,,,2021-05-07T16:59:57Z,"/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.6600000000000015,listener,/experiment/tangram_F.png,5703,,
RRswchdDoMjY4KPJa,,2021-05-07T17:13:14Z,,,,2021-05-07T17:18:15Z,gameLobbyTimedOut,,2021-05-07T18:53:42Z,gameLobbyTimedOut,2021-05-07T17:01:43Z,,,,,,,,,,,
ymnc7Wbs77XJrHDPg,,2021-05-07T17:19:16Z,,,,2021-05-07T17:24:17Z,gameLobbyTimedOut,,2021-05-07T18:53:42Z,gameLobbyTimedOut,2021-05-07T17:05:54Z,,,,,,,,,,,
gRcTM2FCjpRqwR7Hr,,2021-05-07T18:43:21Z,,,,2021-05-07T19:13:35Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T18:38:14Z,,,,,,,,,,,
JuJLDpnjDw5qvy9Xa,,2021-05-07T19:00:57Z,,,,2021-05-07T19:45:36Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T18:54:53Z,"/experiment/tangram_H.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_C.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,1.733333333333334,speaker,false,false,32730,true
HbMrw3TnWZKgPoMgf,,2021-05-07T18:59:16Z,,,ExitSurvey,2021-05-07T20:00:21Z,finished,,,,2021-05-07T18:55:04Z,"/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_L.png,/experiment/tangram_I.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.6000000000000014,listener,/experiment/tangram_C.png,20730,,
f4yCdS7r3GCeu2Jan,,2021-05-07T19:05:35Z,,,ExitSurvey,2021-05-07T20:19:52Z,finished,,,,2021-05-07T18:55:04Z,"/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_G.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.533333333333335,speaker,false,false,,
fEnLBHXwqoZ7iLSRP,,,,,,2021-05-07T19:13:35Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T18:55:08Z,,,,,,,,,,,
mv7eNLFBeLgyny7PY,,2021-05-07T18:58:44Z,,,ExitSurvey,2021-05-07T20:00:21Z,finished,,,,2021-05-07T18:55:11Z,"/experiment/tangram_H.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_A.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.7733333333333356,listener,/experiment/tangram_C.png,7115,,
t4Eb6zFxRHsRPdPHw,,2021-05-07T19:12:59Z,,,,2021-05-07T19:13:35Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T18:55:12Z,,,,,,,,,,,
x3CWnag6P66GcEExo,,2021-05-07T18:59:23Z,,,ExitSurvey,2021-05-07T20:00:21Z,finished,,,,2021-05-07T18:55:15Z,"/experiment/tangram_G.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_C.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,2.7466666666666684,listener,/experiment/tangram_C.png,6997,,
4hDYj9fmXb8mgZAa6,,,,,,2021-05-07T19:13:35Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T18:55:15Z,,,,,,,,,,,
kLzigdBtkD7wevtco,,2021-05-07T18:57:50Z,,,ExitSurvey,2021-05-07T20:00:21Z,finished,,,,2021-05-07T18:55:15Z,"/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_J.png,/experiment/tangram_C.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.760000000000002,speaker,false,false,,
ZbwQGxZJhW6p47jY2,,2021-05-07T19:05:08Z,,,ExitSurvey,2021-05-07T20:19:52Z,finished,,,,2021-05-07T18:55:16Z,"/experiment/tangram_J.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_F.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.666666666666668,listener,/experiment/tangram_J.png,28997,,
NNz8YomT37yNTBreJ,,2021-05-07T19:04:23Z,,,ExitSurvey,2021-05-07T20:42:30Z,finished,,,,2021-05-07T18:55:18Z,"/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_D.png,/experiment/tangram_A.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_H.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_L.png,/experiment/tangram_I.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.346666666666668,listener,/experiment/tangram_K.png,30377,,
HSh4jWAzERXqJPLFi,,2021-05-07T19:00:31Z,,,ExitSurvey,2021-05-07T20:03:36Z,finished,,,,2021-05-07T18:55:21Z,"/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_H.png,/experiment/tangram_K.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_F.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6133333333333346,listener,/experiment/tangram_J.png,40609,,
DJMWzKpmH3hrQTzWH,,2021-05-07T19:00:10Z,,,ExitSurvey,2021-05-07T20:03:36Z,finished,,,,2021-05-07T18:55:21Z,"/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_G.png,/experiment/tangram_F.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_H.png,/experiment/tangram_D.png,/experiment/tangram_L.png,/experiment/tangram_I.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.4133333333333353,speaker,false,false,,
N5fwHnQMc7e7jKPm9,,2021-05-07T19:03:01Z,,,ExitSurvey,2021-05-07T20:16:03Z,finished,,,,2021-05-07T18:55:27Z,"/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_J.png,/experiment/tangram_K.png,/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_D.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.760000000000002,listener,/experiment/tangram_A.png,9426,,
FJQMeExXJtCnbkw8R,,2021-05-07T19:08:34Z,,,,2021-05-07T19:13:35Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T18:55:34Z,,,,,,,,,,,
mkAas2g8EXQG9qda2,,2021-05-07T19:00:37Z,,,ExitSurvey,2021-05-07T20:03:36Z,finished,,,,2021-05-07T18:55:40Z,"/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_K.png,/experiment/tangram_G.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_J.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,2.546666666666668,listener,/experiment/tangram_J.png,30006,,
9e4ijM5KmWNCtHWaP,,2021-05-07T19:01:57Z,,,,2021-05-07T19:45:36Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T18:55:48Z,"/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_C.png,/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_D.png,/experiment/tangram_F.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,1.6266666666666676,listener,false,false,31443,true
mKtcij3NPdyCXiLFo,,2021-05-07T19:02:31Z,,,ExitSurvey,2021-05-07T20:16:03Z,finished,,,,2021-05-07T18:55:54Z,"/experiment/tangram_K.png,/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.7333333333333356,speaker,false,false,,
aWXqkafSBD9Ty7ZCa,,2021-05-07T19:04:32Z,,,ExitSurvey,2021-05-07T20:42:30Z,finished,,,,2021-05-07T18:55:57Z,"/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_I.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_L.png,/experiment/tangram_H.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.386666666666669,speaker,false,false,,
SHd829c49Tdoy3WbW,,,,,,2021-05-07T19:13:35Z,gameLobbyTimedOut,,2021-05-07T21:43:14Z,gameLobbyTimedOut,2021-05-07T18:56:30Z,,,,,,,,,,,
