_id,index,stageIds,gameId,createdAt,data.target,data.targetNum,data.repNum,data.trialNum,data.numPlayers,data.chat,data.countCorrect,data.speaker,data.submitted,data.player_KoWnWfwfFfHpBEqxf_response,data.player_KoWnWfwfFfHpBEqxf_correct,data.player_KoWnWfwfFfHpBEqxf_time,data.player_ZZ2uFm5b7CT93ysvK_response,data.player_ZZ2uFm5b7CT93ysvK_correct,data.player_ZZ2uFm5b7CT93ysvK_time,data.player_GxEQ2BLzxfs4Cqyy7_response,data.player_GxEQ2BLzxfs4Cqyy7_correct,data.player_GxEQ2BLzxfs4Cqyy7_time,data.player_rmoEFT2XgGTnZhYpW_response,data.player_rmoEFT2XgGTnZhYpW_correct,data.player_rmoEFT2XgGTnZhYpW_time,data.player_5Gzn93BmdSuETb3Mp_response,data.player_5Gzn93BmdSuETb3Mp_correct,data.player_5Gzn93BmdSuETb3Mp_time,data.player_GhSwhtB4khdc4eAnc_response,data.player_GhSwhtB4khdc4eAnc_correct,data.player_GhSwhtB4khdc4eAnc_time,data.player_MowFo8goxY3jaDFQD_response,data.player_MowFo8goxY3jaDFQD_correct,data.player_MowFo8goxY3jaDFQD_time,data.player_R4cH2Wvnq7Hup22hE_response,data.player_R4cH2Wvnq7Hup22hE_correct,data.player_R4cH2Wvnq7Hup22hE_time,data.player_3xbue5SXsZhMFcoXD_response,data.player_3xbue5SXsZhMFcoXD_correct,data.player_3xbue5SXsZhMFcoXD_time,data.player_Fwpuw5PorJiL2CQq2_response,data.player_Fwpuw5PorJiL2CQq2_correct,data.player_Fwpuw5PorJiL2CQq2_time,data.player_MyYcSeQuKzZXPgcps_response,data.player_MyYcSeQuKzZXPgcps_correct,data.player_MyYcSeQuKzZXPgcps_time,data.player_qQkeWn5pRw2Tnh2qW_response,data.player_qQkeWn5pRw2Tnh2qW_correct,data.player_qQkeWn5pRw2Tnh2qW_time,data.player_3HnY6cEiKRnaoCzuW_response,data.player_3HnY6cEiKRnaoCzuW_correct,data.player_3HnY6cEiKRnaoCzuW_time,data.player_BZR8ycLX8WhmqH72E_response,data.player_BZR8ycLX8WhmqH72E_correct,data.player_BZR8ycLX8WhmqH72E_time,data.player_LwwqwHtfDjbas9Tdh_response,data.player_LwwqwHtfDjbas9Tdh_correct,data.player_LwwqwHtfDjbas9Tdh_time,data.player_uvhyttbZHh9TDNmvo_response,data.player_uvhyttbZHh9TDNmvo_correct,data.player_uvhyttbZHh9TDNmvo_time,data.player_fJ5SPaT8HAEdyFqFi_response,data.player_fJ5SPaT8HAEdyFqFi_correct,data.player_fJ5SPaT8HAEdyFqFi_time,data.player_n2TFijxL2YKrrbvs2_response,data.player_n2TFijxL2YKrrbvs2_correct,data.player_n2TFijxL2YKrrbvs2_time,data.player_HsaRPYbfJeycoTian_response,data.player_HsaRPYbfJeycoTian_correct,data.player_HsaRPYbfJeycoTian_time,data.player_fZhQqjRbuauuDGkYA_response,data.player_fZhQqjRbuauuDGkYA_correct,data.player_fZhQqjRbuauuDGkYA_time,data.player_5ce5qcb55STKFDRba_response,data.player_5ce5qcb55STKFDRba_correct,data.player_5ce5qcb55STKFDRba_time,data.player_EkSyo876Mn7vCJxtd_response,data.player_EkSyo876Mn7vCJxtd_correct,data.player_EkSyo876Mn7vCJxtd_time
rBBRi3Zh4cMErqtL5,21,"2d8wXgBXwpvRJuMqf,HQW9YQQ7bkQ6Hje8z",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_F.png,9,1,21,2,"{""text"":""sitting like against a wall facing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""like hes homeless"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_F.png,true,39111,,,,,,
46uifYXqGHwQKKrto,22,"axefAuMZ2x4FZ2XGH,TJdXNNb2YBC7YnG5u",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_G.png,10,1,22,2,"{""text"":""tricky...... like a j"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""no real body"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""or head"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""u mean i?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""no j"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""with triangle to right"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""diamond to left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""j in the middle"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""hmmm"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""bottom starts from left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""goes across then up"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",0,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_L.png,false,129891,,,,,,
Hz9Wfe2qktyzLivhA,23,"nFZNe9QY8C4SHNkSB,eezsQexBE8ku2o4Xc",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_D.png,11,1,23,2,"{""text"":""lol"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""facing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""feet edge to left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""arms like carrying a box facing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""hmm i think i might know"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":""but im not sure"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":""like a snowman"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""does it have a triangle on the end of the box?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":""yeah like a edge coming out on top"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_D.png,true,76564,,,,,,
8GLWzyG82FS94BxJA,24,"EGWsK6DhH7SwbKapE,cs4Ejs9Xpyi3o8tPJ",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_B.png,0,2,24,2,"{""text"":""kneeling down facing floor, diamond head with triangle infront touching diamond head"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""facing towards right"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""does it have zig zag legs?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""like bent kneers"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""knees*"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""no thts bent knees"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""this one on floor with a triangle edge going from back"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""edge is pointing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""like a pony tail?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""but body facing right"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""lol i dont see a ponytail"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""hmm"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_B.png"",""role"":""listener""}",0,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_G.png,false,163242,,,,,,
YpwApdT6eoENaTzP8,25,"oqwjo27WrkEoWaNaN,MCv4XGQvNjfS7pmrm",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_G.png,1,2,25,2,"{""text"":""lol that was j"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""now its J"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""J body"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""wait idk if we see the same ones in the same position"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",0,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_K.png,false,45686,,,,,,
BsSNeX7MwqXv9Kgt9,26,"BdK92QmEowpXQi3bf,baaejC3NN5jKzM5fT",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_D.png,2,2,26,2,"{""text"":""you picked J"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""now its snowman carrying box with a triangle"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_D.png,true,27627,,,,,,
995rDCdsHP6vCCDBn,27,"eca4svfm642BsAXSa,nBARkWPqPtrfaaZiR",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_A.png,3,2,27,2,"{""text"":""facing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""one leg in air pointing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""box on back?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""yeah"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_A.png,true,34781,,,,,,
jTHCipa8niJ676Rxt,28,"zsSBb2DJtvThpkXRr,iCKkgX3tW2GQWYQb8",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_H.png,4,2,28,2,"{""text"":""I shape slim"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""ì?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""i shape blob"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_H.png,true,32751,,,,,,
dfCs42ebxgYFstRoJ,29,"hRSdaeckjHeMaRjo6,qNPxfTuuE7ooSWEdG",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_F.png,5,2,29,2,"{""text"":""homeless man"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_F.png,true,8725,,,,,,
3edkMhCZdkLTQLfuD,30,"sxGZt2oPiJfxocWge,Pk4HHTGxpF5ChX8kd",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_E.png,6,2,30,2,"{""text"":""against wall facing right 2 triangles on top"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_E.png,true,19704,,,,,,
vTLQQAGD7f44AecBx,31,"uh9fNYs97u6qKhNvD,BcxtpgYZHawwkSkig",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_C.png,7,2,31,2,"{""text"":""it reminded me of a rabbit"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_C.png"",""role"":""listener""},{""text"":""flying, arms outstretched Y"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_C.png,true,14644,,,,,,
pTwbZGAnbKF4MNsrS,32,"QtC7KQPAcLBNHgY6M,WXKbuuSsxi3PqbeLX",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_I.png,8,2,32,2,"{""text"":""one leg lifted towards right at 90 degrees"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_I.png,true,43553,,,,,,
KCQ9K3JfwqQKpzDvA,33,"WG5pRQh4egJovYQqJ,J6ycBt3wMndF3TuFN",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_K.png,9,2,33,2,"{""text"":""praying, kneeling, facing right"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""on floor"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""not zigzag"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_K.png,true,36617,,,,,,
GT7TdaKKHqRyDBtKF,34,"BxWngbmaQX7jmst4t,YJZRXuZSMJNb6W239",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_L.png,10,2,34,2,"{""text"":""zig zag"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_L.png,true,9096,,,,,,
i5iB2J67JiLKoHci8,35,"msscaf3E3fd9iQtzf,337C49jMaEjy5EeiA",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_J.png,11,2,35,2,"{""text"":""blob, bigger"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_J.png,true,23296,,,,,,
o5zkQdNsLzGoxMG9v,36,"Tt6kkkWX7ahKKfdZh,AphJwLPk3mFYTyS63",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_I.png,0,3,36,2,"{""text"":""90 degrees leg lifted"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_I.png,true,10513,,,,,,
5stgxE7jhzLc9zKa7,37,"xohajAJTDzEKzeAKz,KJjRogC3JdHjv9QnC",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_E.png,1,3,37,2,"{""text"":""leaning wall facing right"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""with rabbit ears?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""2 traingles on head"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_E.png,true,37552,,,,,,
Ze43GebT3tknoXnRt,38,"uKAMnQ3r858YvK2xn,LpYBQZKEZovFf3xq9",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_L.png,2,3,38,2,"{""text"":""zig zag"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_L.png,true,6929,,,,,,
grxnb4rCzdBSE6Qfm,39,"m8jWfgajyBiqkqnbu,Lm7Mr4Sc7hgubuZFY",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_C.png,3,3,39,2,"{""text"":""flying"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""i like the key words we have now"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_C.png"",""role"":""listener""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_C.png,true,7947,,,,,,
8YpS6uogTvHDisXai,40,"m9gGgHnuSbJCBE6Sz,o3qa4LebT6K6B3pt9",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_H.png,4,3,40,2,"{""text"":""lol!"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""slim blob"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_H.png,true,13091,,,,,,
zMNr8fCweqoeNrtjP,41,"s87KGNeatsrc8NoBB,AE7AxcRSTt2kPWmtL",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_D.png,5,3,41,2,"{""text"":""snowman with box, triangle on top"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_D.png,true,17084,,,,,,
cvc9DAwQcdNAi7Qks,42,"REXTYH38YjNcfQtuE,eFGkDG5mSKHLfeuFd",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_B.png,6,3,42,2,"{""text"":""triangle on back"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",0,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_A.png,false,15346,,,,,,
txfoiY9s3nxeabPxu,43,"mLkQyZrFKZyJmbRer,okDupvwpXJgmepbeq",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_J.png,7,3,43,2,"{""text"":""fat blob"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""damn our streak :("",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_J.png"",""role"":""listener""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_J.png,true,7184,,,,,,
N6b8Y6g36QzGK2STJ,44,"rDwRAxCAiSqBmAexg,arMqmzTg3oxBLxQWu",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_G.png,8,3,44,2,"{""text"":""J"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""errrr"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""ok"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_G.png,true,19775,,,,,,
7Znzy5FuWP6pHxbQs,45,"jvaKRrfsoAmTbgLqr,MwWs8na9dkHNBLf9t",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_A.png,9,3,45,2,"{""text"":""leg lifted in front facign left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_A.png,true,15377,,,,,,
d9Dm98jJXPyXqd5bB,46,"nzArwSKoB8k4QSHEt,gtmZaWF3Hk9SiPijr",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_K.png,10,3,46,2,"{""text"":""praying, kneeling facing right, head up"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_K.png,true,27596,,,,,,
vnzAjsGQxabkFDFMq,47,"u72FGaMM5ij7rajP3,7t573Am9jN3rgXfrd",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_F.png,11,3,47,2,"{""text"":""homeless"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""lol"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_F.png,true,9283,,,,,,
KgPtgL7Fwf7qShJW7,48,"K4GCaHkhwBikY3Xqx,GiXFHiWfsx2JXfbdT",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_K.png,0,4,48,2,"{""text"":""same praying looking up"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_K.png,true,17539,,,,,,
4q6tLHu3pbsQWeqeg,49,"3xivwJm6pSo6DR9Gk,bwGJRsZaoLX9BLPtg",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_F.png,1,4,49,2,"{""text"":""homeless"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_F.png,true,5084,,,,,,
sdK73PgeZoTabk3JT,50,"WoNjRBfRndJStf5X5,ttpMMv2DauqKjiwCs",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_A.png,2,4,50,2,"{""text"":""leg up facing right"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""no"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""facing left"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""leg lifted slightly"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""box on back?"",""playerId"":""fZhQqjRbuauuDGkYA"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""what is it yeah box on back"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_A.png,true,43825,,,,,,
ErBfxFqncEWs7fiWJ,51,"PJEon2PEusuru6PW9,6WRBba2QQTWtx5YMc",LHjFJNEbWut6FoLs2,2021-04-14T19:41:41Z,/experiment/tangram_L.png,3,4,51,2,"{""text"":""zig zag"",""playerId"":""HsaRPYbfJeycoTian"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""}",1,HsaRPYbfJeycoTian,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,/experiment/tangram_L.png,true,6486,,,,,,
